region,statistikkvariabel,år,alder,value,Framskriving,Tabell
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,6-12 år,3073,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,13-15 år,1228,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,16-19 år,1695,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,20-44 år,11993,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,45-66 år,10958,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,67-79 år,4996,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,80-89 år,2143,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,90 år eller eldre,362,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,0 år,409,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,1-5 år,2166,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,6-12 år,3112,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,13-15 år,1270,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,16-19 år,1664,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,20-44 år,12034,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,45-66 år,10989,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,67-79 år,5002,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,80-89 år,2220,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,90 år eller eldre,373,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,0 år,405,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,1-5 år,2164,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,6-12 år,3142,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,13-15 år,1299,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,16-19 år,1642,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,20-44 år,12095,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,45-66 år,10989,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,67-79 år,5036,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,80-89 år,2291,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2031,90 år eller eldre,395,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,0 år,403,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,1-5 år,2158,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,6-12 år,3169,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,13-15 år,1328,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,16-19 år,1661,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,20-44 år,12102,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,45-66 år,10976,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,67-79 år,5101,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,80-89 år,2363,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2032,90 år eller eldre,401,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,0 år,401,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,1-5 år,2150,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,6-12 år,3187,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,13-15 år,1354,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,16-19 år,1690,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,20-44 år,12087,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,45-66 år,10984,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,67-79 år,5167,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,80-89 år,2405,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2033,90 år eller eldre,436,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,0 år,399,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,1-5 år,2141,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,6-12 år,3202,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,13-15 år,1371,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,16-19 år,1743,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,20-44 år,12030,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,45-66 år,10983,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,67-79 år,5258,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,80-89 år,2458,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2034,90 år eller eldre,468,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,0 år,396,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,1-5 år,2134,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,6-12 år,3208,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,13-15 år,1389,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,16-19 år,1777,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,20-44 år,11991,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,45-66 år,11003,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,67-79 år,5329,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,80-89 år,2492,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2035,90 år eller eldre,506,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,0 år,395,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,1-5 år,2121,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,6-12 år,3214,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,13-15 år,1402,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,16-19 år,1811,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,20-44 år,11947,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,45-66 år,11048,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,67-79 år,5396,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,80-89 år,2534,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2036,90 år eller eldre,544,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,0 år,393,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,1-5 år,2113,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,6-12 år,3213,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,13-15 år,1415,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,16-19 år,1845,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,20-44 år,11900,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,45-66 år,11047,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,67-79 år,5493,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,80-89 år,2575,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2037,90 år eller eldre,580,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,0 år,391,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,1-5 år,2101,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,6-12 år,3206,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,13-15 år,1422,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,16-19 år,1867,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,20-44 år,11869,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,45-66 år,11088,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,67-79 år,5566,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,80-89 år,2590,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2038,90 år eller eldre,626,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,0 år,391,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,1-5 år,2094,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,6-12 år,3199,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,13-15 år,1428,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,16-19 år,1886,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,20-44 år,11873,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,45-66 år,11086,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,67-79 år,5665,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,80-89 år,2616,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2039,90 år eller eldre,646,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,0 år,389,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,1-5 år,2087,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,6-12 år,3191,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,13-15 år,1430,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,16-19 år,1902,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,20-44 år,11865,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,45-66 år,11117,2014,10213
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2040,67-79 år,5754,2014,10213
